track_id,track_name,artist_name,album_name,release_date,popularity,cover_url,spotify_url,artist_image_url,data_refresh_timestamp
53iuhJlwXhSER5J2IYYv1W,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,2025-10-03,100,https://i.scdn.co/image/ab67616d0000b273d7812467811a7da6e6a44902,https://open.spotify.com/track/53iuhJlwXhSER5J2IYYv1W,https://i.scdn.co/image/ab6761610000e5ebe2e8e7ff002a4afda1c7147e,2025-11-24 07:13:29
1CPZ5BxNNd0n0nF4Orb9JS,Golden,HUNTR/X,KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,99,https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4,https://open.spotify.com/track/1CPZ5BxNNd0n0nF4Orb9JS,https://i.scdn.co/image/ab67616d0000b2736c1334650ced0e28f0b2e13f,2025-11-24 07:13:29
1qbmS6ep2hbBRaEZFpn7BX,Man I Need,Olivia Dean,Man I Need,2025-08-15,96,https://i.scdn.co/image/ab67616d0000b273e3d69e17dde129037a1f09e2,https://open.spotify.com/track/1qbmS6ep2hbBRaEZFpn7BX,https://i.scdn.co/image/ab6761610000e5eb5c7577ad44daeb7ce4b941a1,2025-11-24 07:13:29
7qjZnBKE73H4Oxkopwulqe,back to friends,sombr,I Barely Know Her,2025-08-22,92,https://i.scdn.co/image/ab67616d0000b273d2eb391e0b3c3bc21c127db6,https://open.spotify.com/track/7qjZnBKE73H4Oxkopwulqe,https://i.scdn.co/image/ab6761610000e5eb78edaa6468cae153565c2c97,2025-11-24 07:13:29
6sGIMrtIzQjdzNndVxe397,So Easy (To Fall In Love),Olivia Dean,The Art of Loving,2025-09-26,94,https://i.scdn.co/image/ab67616d0000b2739a336bfb6d40bbd90a507417,https://open.spotify.com/track/6sGIMrtIzQjdzNndVxe397,https://i.scdn.co/image/ab6761610000e5eb5c7577ad44daeb7ce4b941a1,2025-11-24 07:13:29
2RkZ5LkEzeHGRsmDqKwmaJ,Ordinary,Alex Warren,"You'll Be Alright, Kid (Chapter 1)",2024-09-26,91,https://i.scdn.co/image/ab67616d0000b27342fe69c0e7e5c92f01ece8ce,https://open.spotify.com/track/2RkZ5LkEzeHGRsmDqKwmaJ,https://i.scdn.co/image/ab6761610000e5ebe5547931c7f652c2ece8b76c,2025-11-24 07:13:29
3yWuTOYDztXjZxdE2cIRUa,Opalite,Taylor Swift,The Life of a Showgirl,2025-10-03,96,https://i.scdn.co/image/ab67616d0000b273d7812467811a7da6e6a44902,https://open.spotify.com/track/3yWuTOYDztXjZxdE2cIRUa,https://i.scdn.co/image/ab6761610000e5ebe2e8e7ff002a4afda1c7147e,2025-11-24 07:13:29
55lijDD6OAjLFFUHU9tcDm,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,2025-09-19,94,https://i.scdn.co/image/ab67616d0000b2737cc8cee5c81409833e540974,https://open.spotify.com/track/55lijDD6OAjLFFUHU9tcDm,https://i.scdn.co/image/ab6761610000e5ebde2e2ac1d53fdf9518354798,2025-11-24 07:13:29
7so0lgd0zP2Sbgs2d7a1SZ,Die With A Smile,Lady Gaga,MAYHEM,2025-03-07,87,https://i.scdn.co/image/ab67616d0000b273b0860cf0a98e09663c82290c,https://open.spotify.com/track/7so0lgd0zP2Sbgs2d7a1SZ,https://i.scdn.co/image/ab6761610000e5ebaadc18cac8d48124357c38e6,2025-11-24 07:13:29
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,Dizzy up the Girl,1998,93,https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,https://i.scdn.co/image/ab6761610000e5ebe7b66b8c4ba729848574df7a,2025-11-24 07:13:29
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,95,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da,2025-11-24 07:13:29
4oVO4fGNRRvEn0CRuFO4qv,La Perla,ROSALÍA,LUX,2025-11-07,90,https://i.scdn.co/image/ab67616d0000b27393ee2e2f2dfb7de9befcc164,https://open.spotify.com/track/4oVO4fGNRRvEn0CRuFO4qv,https://i.scdn.co/image/ab6761610000e5eb9354faf80eb87961466edfbf,2025-11-24 07:13:29
1xOqGUkyxGQRdCvGpvWKmL,Gabriela,KATSEYE,Gabriela,2025-06-20,93,https://i.scdn.co/image/ab67616d0000b273f8d4d00ffe09373efb13ce29,https://open.spotify.com/track/1xOqGUkyxGQRdCvGpvWKmL,https://i.scdn.co/image/ab6761610000e5eb484e326315e09b3f382a7960,2025-11-24 07:13:29
4G7bbgD2DHORU4frrWoCXp,Posso Até Não Te Dar Flores,DJ Japa NK,Posso Até Não Te Dar Flores,2025-09-11,91,https://i.scdn.co/image/ab67616d0000b27398b4089e9c90ec28ab04d70c,https://open.spotify.com/track/4G7bbgD2DHORU4frrWoCXp,https://i.scdn.co/image/ab6761610000e5eba5a47189fc33316c3ef73794,2025-11-24 07:13:29
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,Echo,2025-05-16,87,https://i.scdn.co/image/ab67616d0000b27389228504f700641956e29f5d,https://open.spotify.com/track/27xkOIER6uDLKALIelHylZ,https://i.scdn.co/image/ab6761610000e5eb88d8bdd33e8395f94af933b7,2025-11-24 07:13:29
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,2013-04-22,92,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,https://i.scdn.co/image/ab6761610000e5ebdf0b5ac84376a0a4b2166816,2025-11-24 07:13:29
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,92,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://open.spotify.com/track/3QaPy1KgI7nu9FJEQUgn6h,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da,2025-11-24 07:13:29
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,92,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262,https://open.spotify.com/track/7CyPwkp0oE8Ro9Dd5CUDjW,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae,2025-11-24 07:13:29
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,Synchronicity (Remastered 2003),1983-06-17,91,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,2025-11-24 07:13:29
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,Strange Trails,2015-04-06,90,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU,https://i.scdn.co/image/ab6761610000e5eb0d4d3bb72e9375017fd94f71,2025-11-24 07:13:29
2uPMsTEKx79gJ8rB3AcT0v,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",Bizarrap,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",2025-11-05,89,https://i.scdn.co/image/ab67616d0000b273256e4fd17616bfe624911861,https://open.spotify.com/track/2uPMsTEKx79gJ8rB3AcT0v,https://i.scdn.co/image/ab6761610000e5eb14add0d3419426b84158b913,2025-11-24 07:13:29
3cZajhyr8LmtPfHZ9296tj,No Broke Boys,Disco Lines,No Broke Boys,2025-06-06,93,https://i.scdn.co/image/ab67616d0000b2735dcede7ece7b2cb72cee4eee,https://open.spotify.com/track/3cZajhyr8LmtPfHZ9296tj,https://i.scdn.co/image/ab6761610000e5eb965c9bf81cfe9ca329b8a5c7,2025-11-24 07:13:29
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,1994-10-28,89,https://i.scdn.co/image/ab67616d0000b273c0862332847213b151ffab31,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,https://i.scdn.co/image/ab6761610000e5ebd0a27777aaeb1725add6ace8,2025-11-24 07:13:29
44xDy4h27s4ENaC8fKnCoC,Cuando No Era Cantante,El Bogueto,No Hay Loco Que No Corone,2024-09-26,88,https://i.scdn.co/image/ab67616d0000b27315110c9ad66e065592cc3496,https://open.spotify.com/track/44xDy4h27s4ENaC8fKnCoC,https://i.scdn.co/image/ab6761610000e5ebbb69a4c61bf8ec639d76e331,2025-11-24 07:13:29
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,Pablo Honey,1993-02-22,92,https://i.scdn.co/image/ab67616d0000b273ec548c00d3ac2f10be73366d,https://open.spotify.com/track/70LcF31zb1H0PyJoS1Sx1r,https://i.scdn.co/image/ab6761610000e5eb4104fbd80f1f795728abbd59,2025-11-24 07:13:29
2FRnf9qhLbvw8fu4IBXx78,Last Christmas,Wham!,LAST CHRISTMAS,1984-11-29,88,https://i.scdn.co/image/ab67616d0000b273f2d2adaa21ad616df6241e7d,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,https://i.scdn.co/image/ab6761610000e5eb3c9ba61df445a09d5ab9abb5,2025-11-24 07:13:29
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Parachutes,2000-07-10,91,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb,2025-11-24 07:13:29
05od2qm2MTSKCHxy1GBp5W,12 to 12,sombr,I Barely Know Her,2025-08-22,89,https://i.scdn.co/image/ab67616d0000b273d2eb391e0b3c3bc21c127db6,https://open.spotify.com/track/05od2qm2MTSKCHxy1GBp5W,https://i.scdn.co/image/ab6761610000e5eb78edaa6468cae153565c2c97,2025-11-24 07:13:29
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,MUSE,2024-07-19,86,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79,2025-11-24 07:13:29
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,AM,2013-09-09,92,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,2025-11-24 07:13:29
21IYMdzTrzSe191Cy5eMap,Sailor Song,Gigi Perez,"At The Beach, In Every Life",2025-04-25,86,https://i.scdn.co/image/ab67616d0000b27349c26270052e1671add569c1,https://open.spotify.com/track/21IYMdzTrzSe191Cy5eMap,https://i.scdn.co/image/ab6761610000e5ebd58f13475be93b37bb63893f,2025-11-24 07:13:29
7D0RhFcb3CrfPuTJ0obrod,Sparks,Coldplay,Parachutes,2000-07-10,91,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a,https://open.spotify.com/track/7D0RhFcb3CrfPuTJ0obrod,https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb,2025-11-24 07:13:29
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,Fireworks & Rollerblades,2024-04-05,89,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,https://i.scdn.co/image/ab6761610000e5ebb68234e1a673acc3d873d3e6,2025-11-24 07:13:29
02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,Saja Boys,KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,93,https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4,https://open.spotify.com/track/02sy7FAs8dkDNYsHp4Ul3f,https://i.scdn.co/image/ab6761610000e5eb3ea0cd016115b811fdcba1b1,2025-11-24 07:13:29
4WFgvKVfEhb3IUAFGrutTR,Love Me Not,Ravyn Lenae,Bird's Eye,2024-08-09,89,https://i.scdn.co/image/ab67616d0000b273ef985ba96e76a9574cc68a30,https://open.spotify.com/track/4WFgvKVfEhb3IUAFGrutTR,https://i.scdn.co/image/ab6761610000e5eb138d70fe372dedacdca53b61,2025-11-24 07:13:29
2BwO5K8Q7EPAJSGze3AAh9,Manchild,Sabrina Carpenter,Man’s Best Friend,2025-08-29,88,https://i.scdn.co/image/ab67616d0000b273b1863bf95557ea7f357c4947,https://open.spotify.com/track/2BwO5K8Q7EPAJSGze3AAh9,https://i.scdn.co/image/ab6761610000e5eb78e45cfa4697ce3c437cb455,2025-11-24 07:13:29
0TFTAtCYhp2tQ9KcJIZb55,undressed,sombr,I Barely Know Her,2025-08-22,88,https://i.scdn.co/image/ab67616d0000b273d2eb391e0b3c3bc21c127db6,https://open.spotify.com/track/0TFTAtCYhp2tQ9KcJIZb55,https://i.scdn.co/image/ab6761610000e5eb78edaa6468cae153565c2c97,2025-11-24 07:13:29
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),2023-09-15,89,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace,https://open.spotify.com/track/17phhZDn6oGtzMe56NuWvj,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba,2025-11-24 07:13:29
1NXbNEAcPvY5G1xvfN57aA,Dracula,Tame Impala,Deadbeat,2025-10-17,85,https://i.scdn.co/image/ab67616d0000b273208500450dcd0fd294d7bd3b,https://open.spotify.com/track/1NXbNEAcPvY5G1xvfN57aA,https://i.scdn.co/image/ab6761610000e5ebe412a782245eb20d9626c601,2025-11-24 07:13:29
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,DECIDE,2022-09-16,90,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,https://i.scdn.co/image/ab6761610000e5eb4113d395582d3667b7978430,2025-11-24 07:13:29
2N9miXnewVmUrgl6JSK1FI,SPAGHETTI,LE SSERAFIM,SPAGHETTI,2025-10-24,88,https://i.scdn.co/image/ab67616d0000b2736c4a726c271daf4a4b97e35b,https://open.spotify.com/track/2N9miXnewVmUrgl6JSK1FI,https://i.scdn.co/image/ab6761610000e5eb9095683b555d7c16fd3b633f,2025-11-24 07:13:29
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),The Weeknd,Hurry Up Tomorrow,2025-01-31,91,https://i.scdn.co/image/ab67616d0000b273982320da137d0de34410df61,https://open.spotify.com/track/0FIDCNYYjNvPVimz5icugS,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae,2025-11-24 07:13:29
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,Starboy,2016-11-25,90,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae,2025-11-24 07:13:29
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,4,https://i.scdn.co/image/ab67616d0000b2736b701428ed4c6e053902174a,https://open.spotify.com/track/3AVrVz5rK8Hrqo9YGiVGN5,https://i.scdn.co/image/ab6761610000e5eb1c312be98c615df97ea79a30,2025-11-24 07:13:29
2T8yuUKl1nhmtaIocqWo4i,Berghain,ROSALÍA,LUX,2025-11-07,85,https://i.scdn.co/image/ab67616d0000b27393ee2e2f2dfb7de9befcc164,https://open.spotify.com/track/2T8yuUKl1nhmtaIocqWo4i,https://i.scdn.co/image/ab6761610000e5eb9354faf80eb87961466edfbf,2025-11-24 07:13:29
5BZsQlgw21vDOAjoqkNgKb,DAISIES,Justin Bieber,SWAG,2025-07-11,91,https://i.scdn.co/image/ab67616d0000b273d65c4773bc5061fd27facc5b,https://open.spotify.com/track/5BZsQlgw21vDOAjoqkNgKb,https://i.scdn.co/image/ab6761610000e5ebaf20f7db5288bce9beede034,2025-11-24 07:13:29
7gKxCvTDWwV9wBhdeBbr3l,Nice To Each Other,Olivia Dean,Nice To Each Other,2025-05-30,88,https://i.scdn.co/image/ab67616d0000b273a9e75099d7065c71cc7ede72,https://open.spotify.com/track/7gKxCvTDWwV9wBhdeBbr3l,https://i.scdn.co/image/ab6761610000e5eb5c7577ad44daeb7ce4b941a1,2025-11-24 07:13:29
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,24K Magic,2016-11-17,89,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd,2025-11-24 07:13:29
2fuYa3Lx06QQJAm0MjztKr,Let Down,Radiohead,OK Computer,1997-05-28,89,https://i.scdn.co/image/ab67616d0000b273c8b444df094279e70d0ed856,https://open.spotify.com/track/2fuYa3Lx06QQJAm0MjztKr,https://i.scdn.co/image/ab6761610000e5eb4104fbd80f1f795728abbd59,2025-11-24 07:13:29
42VUCXerQ5qTr4Qp6PhKo4,Tears,Sabrina Carpenter,Man’s Best Friend,2025-08-29,92,https://i.scdn.co/image/ab67616d0000b273b1863bf95557ea7f357c4947,https://open.spotify.com/track/42VUCXerQ5qTr4Qp6PhKo4,https://i.scdn.co/image/ab6761610000e5eb78e45cfa4697ce3c437cb455,2025-11-24 07:13:29
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,Submarine,2024-05-31,90,https://i.scdn.co/image/ab67616d0000b273b19ac38a59cddd80da3cedcb,https://open.spotify.com/track/3siwsiaEoU4Kuuc9WKMUy5,https://i.scdn.co/image/ab6761610000e5ebaf586afa2b397f1288683a76,2025-11-24 07:13:29
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,Demon Days,2005-05-23,90,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,https://i.scdn.co/image/ab6761610000e5ebdd5b57b40cf2aaeccd07835e,2025-11-24 07:13:29
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,91,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,https://open.spotify.com/track/3sK8wGT43QFpWrvNQsrQya,https://i.scdn.co/image/ab6761610000e5eb81f47f44084e0a09b5f0fa13,2025-11-24 07:13:29
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,ROSÉ,rosie,2024-12-06,83,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,https://open.spotify.com/track/4wJ5Qq0jBN4ajy7ouZIV1c,https://i.scdn.co/image/ab6761610000e5ebcfb4350222919670128ff2dc,2025-11-24 07:13:29
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,Merry Christmas From Brenda Lee,1964-10-19,87,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,https://i.scdn.co/image/ab6761610000e5eb4ea49bdca366a3baa5cbb006,2025-11-24 07:13:29
7J1uxwnxfQLu4APicE5Rnj,Billie Jean,Michael Jackson,Thriller,1982-11-30,87,https://i.scdn.co/image/ab67616d0000b27332a7d87248d1b75463483df5,https://open.spotify.com/track/7J1uxwnxfQLu4APicE5Rnj,https://i.scdn.co/image/ab6761610000e5eb997cc9a4aec335d46c9481fd,2025-11-24 07:13:29
